WARMUP	1	16414309489	321601
WARMUP	2	14857170923	321601
WARMUP	3	14918606681	321601
WARMUP	4	15966231924	321601
WARMUP	5	14890081850	321601
WARMUP	6	14929207224	321601
WARMUP	7	16466840314	321601
WARMUP	8	16065588492	321601
WARMUP	9	15245926538	321601
WARMUP	10	15902954901	321601
WARMUP	11	15543664014	321601
WARMUP	12	14819254164	321601
WARMUP	13	15206469712	321601
WARMUP	14	15642962664	321601
WARMUP	15	15216584206	321601
WARMUP	16	14554114841	321601
WARMUP	17	14791988888	321601
WARMUP	18	15003000484	321601
WARMUP	19	14526545735	321601
WARMUP	20	14817514815	321601
STEADY	1	14620605322	321601
STEADY	2	14909798212	321601
STEADY	3	15178007060	321601
STEADY	4	14745645769	321601
STEADY	5	14624700109	321601
STEADY	6	14968631781	321601
STEADY	7	14742023692	321601
STEADY	8	15515569938	321601
STEADY	9	14883114397	321601
STEADY	10	14695871738	321601
STEADY	11	15010709968	321601
STEADY	12	14844127411	321601
STEADY	13	15386275529	321601
STEADY	14	15236821292	321601
STEADY	15	14904848608	321601
STEADY	16	15152323123	321601
STEADY	17	14785767596	321601
STEADY	18	15097347974	321601
STEADY	19	15067735775	321601
STEADY	20	15256576014	321601
