WARMUP	1	16751455	2432902008176640000
WARMUP	2	4155819	2432902008176640000
WARMUP	3	4071619	2432902008176640000
WARMUP	4	2951702	2432902008176640000
WARMUP	5	7120241	2432902008176640000
WARMUP	6	4019479	2432902008176640000
WARMUP	7	4396158	2432902008176640000
WARMUP	8	3776810	2432902008176640000
WARMUP	9	869527	2432902008176640000
WARMUP	10	3902110	2432902008176640000
WARMUP	11	709368	2432902008176640000
WARMUP	12	3906289	2432902008176640000
WARMUP	13	570108	2432902008176640000
WARMUP	14	3792870	2432902008176640000
WARMUP	15	513658	2432902008176640000
WARMUP	16	469639	2432902008176640000
WARMUP	17	702778	2432902008176640000
WARMUP	18	478309	2432902008176640000
WARMUP	19	3797590	2432902008176640000
WARMUP	20	532955654	2432902008176640000
STEADY	1	411829	2432902008176640000
STEADY	2	671255985	2432902008176640000
STEADY	3	216029	2432902008176640000
STEADY	4	210630	2432902008176640000
STEADY	5	3462961	2432902008176640000
STEADY	6	368019	2432902008176640000
STEADY	7	184419	2432902008176640000
STEADY	8	154490	2432902008176640000
STEADY	9	164649	2432902008176640000
STEADY	10	147810	2432902008176640000
STEADY	11	149369	2432902008176640000
STEADY	12	3488721	2432902008176640000
STEADY	13	153839	2432902008176640000
STEADY	14	187400	2432902008176640000
STEADY	15	273739	2432902008176640000
STEADY	16	158409	2432902008176640000
STEADY	17	166230	2432902008176640000
STEADY	18	3361731	2432902008176640000
STEADY	19	247110	2432902008176640000
STEADY	20	149359	2432902008176640000
