WARMUP	1	16106825	2432902008176640000
WARMUP	2	5661774	2432902008176640000
WARMUP	3	5875354	2432902008176640000
WARMUP	4	4655296	2432902008176640000
WARMUP	5	4258718	2432902008176640000
WARMUP	6	4634237	2432902008176640000
WARMUP	7	4566377	2432902008176640000
WARMUP	8	977608	2432902008176640000
WARMUP	9	4064449	2432902008176640000
WARMUP	10	1434656	2432902008176640000
WARMUP	11	3451961	2432902008176640000
WARMUP	12	612918	2432902008176640000
WARMUP	13	4566717	2432902008176640000
WARMUP	14	594519	2432902008176640000
WARMUP	15	521968	2432902008176640000
WARMUP	16	4160748	2432902008176640000
WARMUP	17	459479	2432902008176640000
WARMUP	18	4067908	2432902008176640000
WARMUP	19	468889	2432902008176640000
WARMUP	20	477738	2432902008176640000
STEADY	1	3827889	2432902008176640000
STEADY	2	517868	2432902008176640000
STEADY	3	512569	2432902008176640000
STEADY	4	3821990	2432902008176640000
STEADY	5	506909	2432902008176640000
STEADY	6	3912079	2432902008176640000
STEADY	7	562679	2432902008176640000
STEADY	8	486648	2432902008176640000
STEADY	9	3795070	2432902008176640000
STEADY	10	478209	2432902008176640000
STEADY	11	468369	2432902008176640000
STEADY	12	3791300	2432902008176640000
STEADY	13	603808	2432902008176640000
STEADY	14	3763069	2432902008176640000
STEADY	15	497858	2432902008176640000
STEADY	16	391319	2432902008176640000
STEADY	17	386709	2432902008176640000
STEADY	18	416678	2432902008176640000
STEADY	19	326719	2432902008176640000
STEADY	20	328049	2432902008176640000
